Row_ID,Country,Currency,Brand,Brand_Type,Category,Segment,Season,Original_Price,Discount_Percent,Discounted_Price,Stock_Status,Online_Available,In_Store_Available,Data_Source,Collection_Date,Original_Price_USD,Discounted_Price_USD
1738,India,INR,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2024,10660.25,15,9061.21,Out Of Stock,No,No,Partner Data,2024-04-10,127.92,108.73
1739,India,INR,Cos,Competitor,Swimwear,Swimwear,Fall/Winter 2024,9824.73,15,8351.02,Out Of Stock,Yes,Yes,Website Scrape,2024-04-10,117.9,100.21
1740,India,INR,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2025,5126.86,30,3588.8,Out Of Stock,Yes,Yes,Partner Data,2024-07-22,61.52,43.07
1741,India,INR,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2024,4538.55,15,3857.77,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,54.46,46.29
1742,India,INR,Reserved,Competitor,T-Shirts,Tops,Fall/Winter 2024,2654.32,5,2521.6,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,31.85,30.26
1743,India,INR,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2025,4133.87,25,3100.4,In Stock,No,Yes,Mystery Shopping,2024-10-05,49.61,37.2
1744,India,INR,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2024,6024.46,20,4819.57,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,72.29,57.83
1745,India,INR,Reserved,Competitor,Formal Shirts,Tops,Fall/Winter 2024,11372.58,0,11372.58,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,136.47,136.47
1746,India,INR,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2025,8377.8,15,7121.13,Low Stock,Yes,Yes,Website Scrape,2025-01-20,100.53,85.45
1747,India,INR,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2024,8734.5,0,8734.5,Low Stock,Yes,Yes,Mystery Shopping,2024-10-05,104.81,104.81
1748,India,INR,Reserved,Competitor,Dresses,Dresses,Fall/Winter 2024,9991.42,15,8492.71,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,119.9,101.91
1749,India,INR,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2025,8336.83,0,8336.83,Low Stock,No,Yes,Mystery Shopping,2025-03-15,100.04,100.04
1750,India,INR,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2024,10224.68,0,10224.68,In Stock,Yes,No,Website Scrape,2024-04-10,122.7,122.7
1751,India,INR,Reserved,Competitor,Jeans,Bottoms,Fall/Winter 2024,8649.72,25,6487.29,In Stock,Yes,No,Website Scrape,2025-03-15,103.8,77.85
1752,India,INR,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2025,10424.77,20,8339.82,In Stock,No,Yes,Website Scrape,2025-01-20,125.1,100.08
1753,India,INR,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2024,9523.94,0,9523.94,In Stock,Yes,Yes,Website Scrape,2024-10-05,114.29,114.29
1754,India,INR,Reserved,Competitor,Activewear,Activewear,Fall/Winter 2024,3502.7,15,2977.29,In Stock,Yes,Yes,Website Scrape,2024-07-22,42.03,35.73
1755,India,INR,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2025,2201.2,0,2201.2,Low Stock,Yes,No,Mystery Shopping,2025-01-20,26.41,26.41
1756,India,INR,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2024,23550.47,0,23550.47,In Stock,Yes,Yes,Website Scrape,2024-10-05,282.61,282.61
1757,India,INR,Reserved,Competitor,Jackets,Outerwear,Fall/Winter 2024,30329.16,25,22746.87,Low Stock,No,No,Mystery Shopping,2024-04-10,363.95,272.96
1758,India,INR,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2025,28861.93,0,28861.93,In Stock,No,Yes,Mystery Shopping,2024-04-10,346.34,346.34
1759,India,INR,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2024,10457.35,0,10457.35,Low Stock,No,No,Partner Data,2024-04-10,125.49,125.49
1760,India,INR,Reserved,Competitor,Sneakers,Footwear,Fall/Winter 2024,6500.15,0,6500.15,In Stock,Yes,No,Website Scrape,2025-03-15,78.0,78.0
1761,India,INR,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2025,12493.86,0,12493.86,In Stock,Yes,Yes,Website Scrape,2025-03-15,149.93,149.93
1762,India,INR,Reserved,Competitor,Handbags,Bags,Spring/Summer 2024,33117.01,25,24837.76,Out Of Stock,Yes,Yes,Mystery Shopping,2024-10-05,397.4,298.05
1763,India,INR,Reserved,Competitor,Handbags,Bags,Fall/Winter 2024,21125.45,0,21125.45,Low Stock,Yes,Yes,Website Scrape,2024-01-15,253.51,253.51
1764,India,INR,Reserved,Competitor,Handbags,Bags,Spring/Summer 2025,11724.6,5,11138.37,In Stock,No,Yes,Website Scrape,2025-01-20,140.7,133.66
1765,India,INR,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2024,3602.79,5,3422.65,Out Of Stock,No,Yes,Website Scrape,2024-10-05,43.23,41.07
1766,India,INR,Reserved,Competitor,Accessories,Accessories,Fall/Winter 2024,4281.78,0,4281.78,In Stock,Yes,Yes,Website Scrape,2024-07-22,51.38,51.38
1767,India,INR,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2025,2799.05,30,1959.34,Low Stock,Yes,No,Mystery Shopping,2025-01-20,33.59,23.51
1768,India,INR,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2024,3361.38,20,2689.1,In Stock,Yes,Yes,Website Scrape,2024-10-05,40.34,32.27
1769,India,INR,Reserved,Competitor,Swimwear,Swimwear,Fall/Winter 2024,6623.42,10,5961.08,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,79.48,71.53
1770,India,INR,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2025,5345.62,30,3741.93,In Stock,No,No,Website Scrape,2024-04-10,64.15,44.9
1771,India,INR,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2024,5112.67,0,5112.67,In Stock,Yes,No,Partner Data,2024-04-10,61.35,61.35
1772,India,INR,Styleco,Own Brand,T-Shirts,Tops,Fall/Winter 2024,4029.12,0,4029.12,Out Of Stock,Yes,No,Website Scrape,2025-03-15,48.35,48.35
1773,India,INR,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2025,5756.91,15,4893.37,In Stock,Yes,No,Website Scrape,2025-03-15,69.08,58.72
1774,India,INR,Styleco,Own Brand,Formal Shirts,Tops,Spring/Summer 2024,10694.21,0,10694.21,Out Of Stock,No,Yes,Mystery Shopping,2024-01-15,128.33,128.33
1775,India,INR,Styleco,Own Brand,Formal Shirts,Tops,Fall/Winter 2024,15099.34,10,13589.41,Low Stock,No,Yes,Mystery Shopping,2024-07-22,181.19,163.07
1776,India,INR,Styleco,Own Brand,Formal Shirts,Tops,Spring/Summer 2025,4817.1,0,4817.1,In Stock,Yes,No,Partner Data,2025-03-15,57.81,57.81
1777,India,INR,Styleco,Own Brand,Dresses,Dresses,Spring/Summer 2024,10588.49,0,10588.49,In Stock,No,Yes,Website Scrape,2024-10-05,127.06,127.06
1778,India,INR,Styleco,Own Brand,Dresses,Dresses,Fall/Winter 2024,21655.99,5,20573.19,Low Stock,Yes,No,Mystery Shopping,2024-10-05,259.87,246.88
1779,India,INR,Styleco,Own Brand,Dresses,Dresses,Spring/Summer 2025,15744.52,15,13382.84,In Stock,Yes,Yes,Website Scrape,2024-10-05,188.93,160.59
1780,India,INR,Styleco,Own Brand,Jeans,Bottoms,Spring/Summer 2024,5842.43,0,5842.43,In Stock,No,Yes,Partner Data,2024-07-22,70.11,70.11
1781,India,INR,Styleco,Own Brand,Jeans,Bottoms,Fall/Winter 2024,13875.82,0,13875.82,Out Of Stock,Yes,No,Website Scrape,2025-03-15,166.51,166.51
1782,India,INR,Styleco,Own Brand,Jeans,Bottoms,Spring/Summer 2025,11998.55,25,8998.91,In Stock,Yes,No,Partner Data,2025-01-20,143.98,107.99
1783,India,INR,Styleco,Own Brand,Activewear,Activewear,Spring/Summer 2024,6497.56,15,5522.93,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,77.97,66.28
1784,India,INR,Styleco,Own Brand,Activewear,Activewear,Fall/Winter 2024,8359.31,0,8359.31,Low Stock,Yes,Yes,Partner Data,2024-01-15,100.31,100.31
1785,India,INR,Styleco,Own Brand,Activewear,Activewear,Spring/Summer 2025,3405.21,15,2894.43,In Stock,No,No,Mystery Shopping,2024-10-05,40.86,34.73
1786,India,INR,Styleco,Own Brand,Jackets,Outerwear,Spring/Summer 2024,7582.8,10,6824.52,In Stock,Yes,No,Partner Data,2024-07-22,90.99,81.89
1787,India,INR,Styleco,Own Brand,Jackets,Outerwear,Fall/Winter 2024,20865.75,15,17735.89,In Stock,Yes,Yes,Partner Data,2024-10-05,250.39,212.83
1788,India,INR,Styleco,Own Brand,Jackets,Outerwear,Spring/Summer 2025,14189.16,20,11351.33,In Stock,Yes,No,Mystery Shopping,2025-01-20,170.27,136.22
1789,India,INR,Styleco,Own Brand,Sneakers,Footwear,Spring/Summer 2024,20217.15,30,14152.01,Low Stock,Yes,No,Website Scrape,2025-01-20,242.61,169.82
1790,India,INR,Styleco,Own Brand,Sneakers,Footwear,Fall/Winter 2024,26220.16,0,26220.16,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,314.64,314.64
1791,India,INR,Styleco,Own Brand,Sneakers,Footwear,Spring/Summer 2025,19831.62,20,15865.3,Low Stock,Yes,Yes,Partner Data,2024-10-05,237.98,190.38
1792,India,INR,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2024,52489.03,30,36742.32,In Stock,No,No,Partner Data,2024-10-05,629.87,440.91
1793,India,INR,Styleco,Own Brand,Handbags,Bags,Fall/Winter 2024,40598.65,0,40598.65,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,487.18,487.18
1794,India,INR,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2025,50633.59,10,45570.23,In Stock,Yes,Yes,Website Scrape,2024-07-22,607.6,546.84
1795,India,INR,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2024,3919.91,25,2939.93,In Stock,Yes,Yes,Partner Data,2025-01-20,47.04,35.28
1796,India,INR,Styleco,Own Brand,Accessories,Accessories,Fall/Winter 2024,5648.63,15,4801.34,In Stock,No,Yes,Mystery Shopping,2024-07-22,67.78,57.62
1797,India,INR,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2025,5420.53,5,5149.5,In Stock,Yes,Yes,Partner Data,2024-01-15,65.05,61.79
1798,India,INR,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2024,6954.57,25,5215.93,In Stock,No,Yes,Mystery Shopping,2025-03-15,83.45,62.59
1799,India,INR,Styleco,Own Brand,Swimwear,Swimwear,Fall/Winter 2024,5764.47,25,4323.35,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,69.17,51.88
1800,India,INR,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2025,2903.85,30,2032.69,Out Of Stock,Yes,No,Partner Data,2024-04-10,34.85,24.39
1801,Australia,AUD,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2024,64.07,5,60.87,In Stock,Yes,No,Partner Data,2025-03-15,41.65,39.57
1802,Australia,AUD,Zara,Competitor,T-Shirts,Tops,Fall/Winter 2024,61.92,15,52.63,Out Of Stock,Yes,Yes,Website Scrape,2024-10-05,40.25,34.21
1803,Australia,AUD,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2025,39.26,10,35.33,Out Of Stock,Yes,Yes,Website Scrape,2024-10-05,25.52,22.96
1804,Australia,AUD,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2024,240.33,0,240.33,In Stock,Yes,Yes,Website Scrape,2025-03-15,156.21,156.21
1805,Australia,AUD,Zara,Competitor,Formal Shirts,Tops,Fall/Winter 2024,275.4,5,261.63,Low Stock,Yes,Yes,Website Scrape,2024-07-22,179.01,170.06
1806,Australia,AUD,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2025,107.71,25,80.78,Low Stock,No,No,Partner Data,2025-01-20,70.01,52.51
1807,Australia,AUD,Zara,Competitor,Dresses,Dresses,Spring/Summer 2024,141.18,30,98.83,Out Of Stock,No,No,Partner Data,2024-10-05,91.77,64.24
1808,Australia,AUD,Zara,Competitor,Dresses,Dresses,Fall/Winter 2024,381.16,15,323.99,In Stock,No,Yes,Mystery Shopping,2024-04-10,247.75,210.59
1809,Australia,AUD,Zara,Competitor,Dresses,Dresses,Spring/Summer 2025,195.45,0,195.45,In Stock,Yes,No,Partner Data,2024-04-10,127.04,127.04
1810,Australia,AUD,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2024,106.49,30,74.54,Low Stock,Yes,Yes,Partner Data,2024-04-10,69.22,48.45
1811,Australia,AUD,Zara,Competitor,Jeans,Bottoms,Fall/Winter 2024,274.75,30,192.32,In Stock,No,Yes,Partner Data,2024-01-15,178.59,125.01
1812,Australia,AUD,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2025,198.19,20,158.55,In Stock,Yes,Yes,Partner Data,2024-10-05,128.82,103.06
1813,Australia,AUD,Zara,Competitor,Activewear,Activewear,Spring/Summer 2024,142.55,15,121.17,Low Stock,Yes,Yes,Partner Data,2024-07-22,92.66,78.76
1814,Australia,AUD,Zara,Competitor,Activewear,Activewear,Fall/Winter 2024,60.91,10,54.82,In Stock,No,Yes,Partner Data,2024-04-10,39.59,35.63
1815,Australia,AUD,Zara,Competitor,Activewear,Activewear,Spring/Summer 2025,220.2,25,165.15,In Stock,Yes,Yes,Website Scrape,2025-01-20,143.13,107.35
1816,Australia,AUD,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2024,633.46,20,506.77,In Stock,Yes,Yes,Partner Data,2024-01-15,411.75,329.4
1817,Australia,AUD,Zara,Competitor,Jackets,Outerwear,Fall/Winter 2024,568.76,0,568.76,In Stock,Yes,No,Mystery Shopping,2025-03-15,369.69,369.69
1818,Australia,AUD,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2025,212.54,0,212.54,In Stock,Yes,No,Mystery Shopping,2025-03-15,138.15,138.15
1819,Australia,AUD,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2024,146.26,20,117.01,Out Of Stock,No,Yes,Mystery Shopping,2025-03-15,95.07,76.06
1820,Australia,AUD,Zara,Competitor,Sneakers,Footwear,Fall/Winter 2024,333.14,0,333.14,In Stock,Yes,Yes,Website Scrape,2025-03-15,216.54,216.54
1821,Australia,AUD,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2025,293.47,0,293.47,In Stock,Yes,Yes,Website Scrape,2024-04-10,190.76,190.76
1822,Australia,AUD,Zara,Competitor,Handbags,Bags,Spring/Summer 2024,508.89,0,508.89,In Stock,No,Yes,Partner Data,2024-07-22,330.78,330.78
1823,Australia,AUD,Zara,Competitor,Handbags,Bags,Fall/Winter 2024,174.87,30,122.41,In Stock,Yes,Yes,Website Scrape,2024-01-15,113.67,79.57
1824,Australia,AUD,Zara,Competitor,Handbags,Bags,Spring/Summer 2025,1112.84,0,1112.84,In Stock,No,Yes,Website Scrape,2025-01-20,723.35,723.35
1825,Australia,AUD,Zara,Competitor,Accessories,Accessories,Spring/Summer 2024,97.79,0,97.79,In Stock,No,Yes,Partner Data,2024-04-10,63.56,63.56
1826,Australia,AUD,Zara,Competitor,Accessories,Accessories,Fall/Winter 2024,143.5,0,143.5,Out Of Stock,Yes,No,Website Scrape,2024-10-05,93.28,93.28
1827,Australia,AUD,Zara,Competitor,Accessories,Accessories,Spring/Summer 2025,117.83,0,117.83,Out Of Stock,Yes,Yes,Website Scrape,2025-01-20,76.59,76.59
1828,Australia,AUD,Zara,Competitor,Swimwear,Swimwear,Spring/Summer 2024,44.29,0,44.29,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,28.79,28.79
1829,Australia,AUD,Zara,Competitor,Swimwear,Swimwear,Fall/Winter 2024,65.87,0,65.87,Low Stock,Yes,No,Website Scrape,2025-01-20,42.82,42.82
1830,Australia,AUD,Zara,Competitor,Swimwear,Swimwear,Spring/Summer 2025,186.57,30,130.6,Low Stock,No,Yes,Partner Data,2025-01-20,121.27,84.89
1831,Australia,AUD,H&M,Competitor,T-Shirts,Tops,Spring/Summer 2024,22.78,0,22.78,In Stock,No,Yes,Mystery Shopping,2024-01-15,14.81,14.81
1832,Australia,AUD,H&M,Competitor,T-Shirts,Tops,Fall/Winter 2024,42.21,25,31.66,Out Of Stock,Yes,No,Website Scrape,2025-03-15,27.44,20.58
1833,Australia,AUD,H&M,Competitor,T-Shirts,Tops,Spring/Summer 2025,60.27,30,42.19,Out Of Stock,No,No,Partner Data,2024-04-10,39.18,27.42
1834,Australia,AUD,H&M,Competitor,Formal Shirts,Tops,Spring/Summer 2024,80.18,5,76.17,In Stock,No,Yes,Mystery Shopping,2024-10-05,52.12,49.51
1835,Australia,AUD,H&M,Competitor,Formal Shirts,Tops,Fall/Winter 2024,49.46,0,49.46,In Stock,No,No,Mystery Shopping,2024-07-22,32.15,32.15
1836,Australia,AUD,H&M,Competitor,Formal Shirts,Tops,Spring/Summer 2025,120.15,10,108.14,In Stock,Yes,Yes,Website Scrape,2024-07-22,78.1,70.29
1837,Australia,AUD,H&M,Competitor,Dresses,Dresses,Spring/Summer 2024,302.61,30,211.83,In Stock,Yes,No,Website Scrape,2025-01-20,196.7,137.69
1838,Australia,AUD,H&M,Competitor,Dresses,Dresses,Fall/Winter 2024,55.89,20,44.71,In Stock,Yes,No,Website Scrape,2025-03-15,36.33,29.06
1839,Australia,AUD,H&M,Competitor,Dresses,Dresses,Spring/Summer 2025,297.07,30,207.95,In Stock,Yes,No,Partner Data,2024-01-15,193.1,135.17
1840,Australia,AUD,H&M,Competitor,Jeans,Bottoms,Spring/Summer 2024,209.33,0,209.33,In Stock,Yes,Yes,Partner Data,2024-04-10,136.06,136.06
1841,Australia,AUD,H&M,Competitor,Jeans,Bottoms,Fall/Winter 2024,143.37,0,143.37,In Stock,No,Yes,Partner Data,2024-01-15,93.19,93.19
1842,Australia,AUD,H&M,Competitor,Jeans,Bottoms,Spring/Summer 2025,209.64,5,199.16,In Stock,Yes,Yes,Website Scrape,2024-07-22,136.27,129.45
1843,Australia,AUD,H&M,Competitor,Activewear,Activewear,Spring/Summer 2024,144.62,0,144.62,In Stock,Yes,No,Partner Data,2024-07-22,94.0,94.0
1844,Australia,AUD,H&M,Competitor,Activewear,Activewear,Fall/Winter 2024,140.55,10,126.5,In Stock,Yes,Yes,Partner Data,2024-01-15,91.36,82.22
1845,Australia,AUD,H&M,Competitor,Activewear,Activewear,Spring/Summer 2025,83.26,10,74.93,In Stock,No,Yes,Partner Data,2024-01-15,54.12,48.7
1846,Australia,AUD,H&M,Competitor,Jackets,Outerwear,Spring/Summer 2024,351.76,25,263.82,In Stock,Yes,Yes,Partner Data,2024-01-15,228.64,171.48
1847,Australia,AUD,H&M,Competitor,Jackets,Outerwear,Fall/Winter 2024,134.34,25,100.75,In Stock,Yes,No,Mystery Shopping,2024-04-10,87.32,65.49
1848,Australia,AUD,H&M,Competitor,Jackets,Outerwear,Spring/Summer 2025,483.72,20,386.98,In Stock,Yes,Yes,Partner Data,2024-07-22,314.42,251.54
1849,Australia,AUD,H&M,Competitor,Sneakers,Footwear,Spring/Summer 2024,96.59,5,91.76,In Stock,No,Yes,Website Scrape,2025-01-20,62.78,59.64
1850,Australia,AUD,H&M,Competitor,Sneakers,Footwear,Fall/Winter 2024,387.94,0,387.94,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,252.16,252.16
1851,Australia,AUD,H&M,Competitor,Sneakers,Footwear,Spring/Summer 2025,94.1,0,94.1,In Stock,No,No,Mystery Shopping,2024-10-05,61.16,61.16
1852,Australia,AUD,H&M,Competitor,Handbags,Bags,Spring/Summer 2024,600.55,0,600.55,Out Of Stock,Yes,Yes,Partner Data,2024-07-22,390.36,390.36
1853,Australia,AUD,H&M,Competitor,Handbags,Bags,Fall/Winter 2024,127.29,0,127.29,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,82.74,82.74
1854,Australia,AUD,H&M,Competitor,Handbags,Bags,Spring/Summer 2025,243.47,20,194.78,Low Stock,Yes,Yes,Partner Data,2024-01-15,158.26,126.61
1855,Australia,AUD,H&M,Competitor,Accessories,Accessories,Spring/Summer 2024,33.98,15,28.88,Low Stock,Yes,Yes,Website Scrape,2024-04-10,22.09,18.77
1856,Australia,AUD,H&M,Competitor,Accessories,Accessories,Fall/Winter 2024,66.42,0,66.42,In Stock,Yes,Yes,Website Scrape,2025-03-15,43.17,43.17
1857,Australia,AUD,H&M,Competitor,Accessories,Accessories,Spring/Summer 2025,18.99,0,18.99,Out Of Stock,Yes,No,Mystery Shopping,2024-07-22,12.34,12.34
1858,Australia,AUD,H&M,Competitor,Swimwear,Swimwear,Spring/Summer 2024,31.25,5,29.69,In Stock,No,Yes,Partner Data,2024-01-15,20.31,19.3
1859,Australia,AUD,H&M,Competitor,Swimwear,Swimwear,Fall/Winter 2024,113.78,0,113.78,In Stock,Yes,No,Partner Data,2024-01-15,73.96,73.96
1860,Australia,AUD,H&M,Competitor,Swimwear,Swimwear,Spring/Summer 2025,29.01,25,21.76,Out Of Stock,No,Yes,Partner Data,2025-01-20,18.86,14.14
1861,Australia,AUD,Mango,Competitor,T-Shirts,Tops,Spring/Summer 2024,61.49,5,58.42,Low Stock,Yes,Yes,Partner Data,2024-10-05,39.97,37.97
1862,Australia,AUD,Mango,Competitor,T-Shirts,Tops,Fall/Winter 2024,69.3,25,51.97,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,45.04,33.78
1863,Australia,AUD,Mango,Competitor,T-Shirts,Tops,Spring/Summer 2025,77.01,20,61.61,In Stock,Yes,Yes,Partner Data,2024-01-15,50.06,40.05
1864,Australia,AUD,Mango,Competitor,Formal Shirts,Tops,Spring/Summer 2024,146.14,0,146.14,Low Stock,No,No,Partner Data,2024-04-10,94.99,94.99
1865,Australia,AUD,Mango,Competitor,Formal Shirts,Tops,Fall/Winter 2024,260.53,15,221.45,In Stock,No,Yes,Mystery Shopping,2024-10-05,169.34,143.94
1866,Australia,AUD,Mango,Competitor,Formal Shirts,Tops,Spring/Summer 2025,213.91,20,171.13,Low Stock,Yes,Yes,Mystery Shopping,2025-03-15,139.04,111.23
1867,Australia,AUD,Mango,Competitor,Dresses,Dresses,Spring/Summer 2024,225.04,5,213.79,In Stock,Yes,No,Website Scrape,2025-01-20,146.28,138.96
1868,Australia,AUD,Mango,Competitor,Dresses,Dresses,Fall/Winter 2024,145.29,15,123.5,Low Stock,No,Yes,Partner Data,2024-07-22,94.44,80.28
1869,Australia,AUD,Mango,Competitor,Dresses,Dresses,Spring/Summer 2025,142.18,0,142.18,Out Of Stock,No,Yes,Partner Data,2024-10-05,92.42,92.42
1870,Australia,AUD,Mango,Competitor,Jeans,Bottoms,Spring/Summer 2024,83.47,30,58.43,In Stock,No,No,Mystery Shopping,2024-04-10,54.26,37.98
1871,Australia,AUD,Mango,Competitor,Jeans,Bottoms,Fall/Winter 2024,298.68,5,283.75,Low Stock,Yes,Yes,Partner Data,2025-03-15,194.14,184.44
1872,Australia,AUD,Mango,Competitor,Jeans,Bottoms,Spring/Summer 2025,209.22,20,167.38,Out Of Stock,Yes,Yes,Mystery Shopping,2024-07-22,135.99,108.8
1873,Australia,AUD,Mango,Competitor,Activewear,Activewear,Spring/Summer 2024,131.37,0,131.37,Low Stock,Yes,No,Partner Data,2025-01-20,85.39,85.39
1874,Australia,AUD,Mango,Competitor,Activewear,Activewear,Fall/Winter 2024,179.4,0,179.4,In Stock,Yes,Yes,Website Scrape,2024-01-15,116.61,116.61
1875,Australia,AUD,Mango,Competitor,Activewear,Activewear,Spring/Summer 2025,98.76,15,83.95,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,64.19,54.57
1876,Australia,AUD,Mango,Competitor,Jackets,Outerwear,Spring/Summer 2024,347.98,25,260.99,Low Stock,Yes,No,Website Scrape,2024-07-22,226.19,169.64
1877,Australia,AUD,Mango,Competitor,Jackets,Outerwear,Fall/Winter 2024,306.29,0,306.29,In Stock,Yes,Yes,Website Scrape,2025-01-20,199.09,199.09
1878,Australia,AUD,Mango,Competitor,Jackets,Outerwear,Spring/Summer 2025,667.41,30,467.19,Out Of Stock,No,No,Mystery Shopping,2025-03-15,433.82,303.67
1879,Australia,AUD,Mango,Competitor,Sneakers,Footwear,Spring/Summer 2024,465.6,0,465.6,In Stock,No,Yes,Website Scrape,2024-04-10,302.64,302.64
1880,Australia,AUD,Mango,Competitor,Sneakers,Footwear,Fall/Winter 2024,490.92,25,368.19,In Stock,Yes,No,Partner Data,2024-07-22,319.1,239.32
1881,Australia,AUD,Mango,Competitor,Sneakers,Footwear,Spring/Summer 2025,519.75,0,519.75,Low Stock,Yes,Yes,Partner Data,2025-01-20,337.84,337.84
1882,Australia,AUD,Mango,Competitor,Handbags,Bags,Spring/Summer 2024,464.16,0,464.16,In Stock,Yes,Yes,Website Scrape,2025-01-20,301.7,301.7
1883,Australia,AUD,Mango,Competitor,Handbags,Bags,Fall/Winter 2024,425.7,0,425.7,In Stock,Yes,No,Mystery Shopping,2024-07-22,276.7,276.7
1884,Australia,AUD,Mango,Competitor,Handbags,Bags,Spring/Summer 2025,856.94,0,856.94,In Stock,No,Yes,Partner Data,2025-01-20,557.01,557.01
1885,Australia,AUD,Mango,Competitor,Accessories,Accessories,Spring/Summer 2024,69.16,10,62.24,In Stock,Yes,No,Website Scrape,2024-10-05,44.95,40.46
1886,Australia,AUD,Mango,Competitor,Accessories,Accessories,Fall/Winter 2024,56.92,5,54.07,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,37.0,35.15
1887,Australia,AUD,Mango,Competitor,Accessories,Accessories,Spring/Summer 2025,23.97,25,17.98,In Stock,Yes,No,Website Scrape,2024-04-10,15.58,11.69
1888,Australia,AUD,Mango,Competitor,Swimwear,Swimwear,Spring/Summer 2024,170.6,0,170.6,Out Of Stock,Yes,Yes,Mystery Shopping,2024-04-10,110.89,110.89
1889,Australia,AUD,Mango,Competitor,Swimwear,Swimwear,Fall/Winter 2024,166.34,0,166.34,In Stock,No,Yes,Mystery Shopping,2025-01-20,108.12,108.12
1890,Australia,AUD,Mango,Competitor,Swimwear,Swimwear,Spring/Summer 2025,165.51,20,132.41,In Stock,Yes,Yes,Partner Data,2024-07-22,107.58,86.07
1891,Australia,AUD,Uniqlo,Competitor,T-Shirts,Tops,Spring/Summer 2024,58.74,10,52.87,In Stock,No,No,Website Scrape,2025-03-15,38.18,34.37
